score,score_dealer,hard,score_if_hit,score_fin_dealer,game_id,hard_if_hit
20,11,True,23,21,16529,True
6,11,True,10,21,16530,True
10,11,True,16,21,16530,True
16,11,True,26,21,16530,True
16,11,True,20,21,16531,True
20,11,True,30,21,16531,True
13,11,True,12,21,16532,True
12,11,True,22,21,16532,True
12,11,True,21,21,16533,True
13,4,True,18,20,16534,True
18,4,True,19,20,16534,True
19,4,True,29,20,16534,True
20,4,True,27,20,16535,True
21,4,True,,20,16536,
16,8,True,21,25,16537,True
16,8,True,16,25,16538,True
16,8,True,26,25,16538,True
7,8,True,11,25,16539,True
11,8,True,14,25,16539,True
14,8,True,20,25,16539,True
20,8,True,30,25,16539,True
12,10,True,21,20,16540,True
15,10,True,25,20,16541,True
20,10,True,21,20,16542,True
10,10,True,14,20,16543,True
14,10,True,17,20,16543,True
17,10,True,27,20,16543,True
10,10,True,21,20,16544,True
13,10,True,23,20,16545,True
8,10,True,15,20,16546,True
15,10,True,17,20,16546,True
17,10,True,20,20,16546,True
20,10,True,30,20,16546,True
14,6,True,22,22,16547,True
14,6,True,16,22,16548,True
16,6,True,26,22,16548,True
12,6,True,15,22,16549,True
15,6,True,25,22,16549,True
9,10,True,12,23,16550,True
12,10,True,22,23,16550,True
15,10,True,21,23,16551,True
15,10,True,25,23,16552,True
11,4,True,16,24,16553,True
16,4,True,23,24,16553,True
11,4,True,21,24,16554,True
10,4,True,20,24,16555,True
20,4,True,25,24,16555,True
18,9,True,28,20,16556,True
17,9,True,27,20,16557,True
17,9,True,20,20,16558,True
20,9,True,20,20,16558,True
20,9,True,23,20,16558,True
12,5,True,22,17,16559,True
10,5,True,17,17,16560,True
17,5,True,24,17,16560,True
10,5,True,17,17,16561,True
17,5,True,23,17,16561,True
16,5,True,19,17,16562,True
19,5,True,21,17,16562,True
6,11,True,10,21,16563,True
10,11,True,17,21,16563,True
17,11,True,21,21,16563,True
13,11,True,18,21,16564,True
18,11,True,28,21,16564,True
15,11,True,22,21,16565,True
12,7,True,20,17,16566,True
20,7,True,21,17,16566,True
10,7,True,20,17,16567,True
20,7,True,26,17,16567,True
10,7,True,20,17,16568,True
20,7,True,30,17,16568,True
19,10,True,23,22,16569,True
19,10,True,26,22,16570,True
20,10,True,22,22,16571,True
14,2,True,23,26,16572,True
8,2,True,11,26,16573,True
11,2,True,21,26,16573,True
19,2,True,29,26,16574,True
10,8,True,18,17,16575,True
18,8,True,22,17,16575,True
5,8,True,15,17,16576,True
15,8,True,23,17,16576,True
17,8,True,19,17,16577,True
19,8,True,13,17,16577,True
13,8,True,19,17,16577,True
19,8,True,24,17,16577,True
20,10,True,30,24,16578,True
13,10,True,17,24,16579,True
17,10,True,26,24,16579,True
15,10,True,22,24,16580,True
15,7,True,20,20,16581,True
20,7,True,23,20,16581,True
11,7,True,21,20,16582,True
5,7,True,9,20,16583,True
9,7,True,20,20,16583,True
20,7,True,13,20,16583,True
13,7,True,14,20,16583,True
14,7,True,24,20,16583,True
10,7,True,16,25,16584,True
16,7,True,25,25,16584,True
10,7,True,20,25,16585,True
20,7,True,23,25,16585,True
5,7,True,8,25,16586,True
8,7,True,17,25,16586,True
17,7,True,19,25,16586,True
19,7,True,26,25,16586,True
16,7,True,25,25,16587,True
11,10,True,17,21,16588,True
17,10,True,21,21,16588,True
17,10,True,15,21,16589,True
15,10,True,22,21,16589,True
10,10,True,13,21,16590,True
13,10,True,19,21,16590,True
19,10,True,28,21,16590,True
10,10,True,14,21,16591,True
14,10,True,20,21,16591,True
20,10,True,24,21,16591,True
21,5,True,,19,16592,
13,5,True,19,19,16593,True
19,5,True,26,19,16593,True
21,5,True,,19,16594,
20,11,True,28,18,16595,True
12,11,True,22,18,16596,True
14,11,True,24,18,16597,True
12,5,True,14,22,16598,True
14,5,True,21,22,16598,True
17,5,True,18,22,16599,True
18,5,True,14,22,16599,True
14,5,True,24,22,16599,True
18,5,True,28,22,16600,True
18,10,True,23,20,16601,True
13,10,True,17,20,16602,True
17,10,True,21,20,16602,True
14,10,True,22,20,16603,True
20,6,True,21,19,16604,True
21,6,True,,19,16605,
17,6,True,26,19,16606,True
20,9,True,30,26,16607,True
10,9,True,16,26,16608,True
16,9,True,26,26,16608,True
17,9,True,27,26,16609,True
18,2,True,24,18,16610,True
7,2,True,12,18,16611,True
12,2,True,15,18,16611,True
15,2,True,19,18,16611,True
19,2,True,29,18,16611,True
20,2,True,19,18,16612,True
19,2,True,20,18,16612,True
20,2,True,21,18,16612,True
11,9,False,16,19,16613,True
16,9,True,16,19,16613,True
16,9,True,26,19,16613,True
11,9,False,13,19,16614,True
13,9,True,19,19,16614,True
19,9,True,13,19,16614,True
13,9,True,15,19,16614,True
15,9,True,25,19,16614,True
18,9,True,25,19,16615,True
13,9,True,15,19,16616,True
15,9,True,19,19,16616,True
19,9,True,28,19,16616,True
13,6,True,20,26,16617,True
20,6,True,30,26,16617,True
8,6,True,18,26,16618,True
18,6,True,24,26,16618,True
8,6,True,18,26,16619,True
18,6,True,25,26,16619,True
20,6,True,29,26,16620,True
3,7,True,13,17,16621,True
13,7,True,23,17,16621,True
3,7,True,8,17,16622,True
8,7,True,16,17,16622,True
16,7,True,21,17,16622,True
19,7,True,18,17,16623,True
18,7,True,28,17,16623,True
6,7,True,16,17,16624,True
16,7,True,18,17,16624,True
18,7,True,25,17,16624,True
13,8,True,23,18,16625,True
11,8,True,20,18,16626,True
20,8,True,28,18,16626,True
17,8,True,24,18,16627,True
16,6,True,16,17,16628,True
16,6,True,20,17,16628,True
20,6,True,22,17,16628,True
12,6,True,19,17,16629,True
19,6,True,29,17,16629,True
9,6,True,16,17,16630,True
16,6,True,19,17,16630,True
19,6,True,29,17,16630,True
7,10,True,18,17,16631,True
18,10,True,18,17,16631,True
18,10,True,28,17,16631,True
18,10,True,19,17,16632,True
19,10,True,18,17,16632,True
18,10,True,25,17,16632,True
12,10,True,22,17,16633,True
12,8,True,17,20,16634,True
17,8,True,23,20,16634,True
16,8,True,22,20,16635,True
6,8,True,14,20,16636,True
14,8,True,24,20,16636,True
16,6,True,22,25,16637,True
12,6,True,15,25,16638,True
15,6,True,20,25,16638,True
20,6,True,21,25,16638,True
16,6,True,17,25,16639,True
17,6,True,27,25,16639,True
10,7,True,20,19,16640,True
20,7,True,30,19,16640,True
10,7,True,20,19,16641,True
20,7,True,28,19,16641,True
13,7,True,18,19,16642,True
18,7,True,28,19,16642,True
3,7,True,7,19,16643,True
7,7,True,14,19,16643,True
14,7,True,20,19,16643,True
20,7,True,23,19,16643,True
3,7,True,10,19,16644,True
10,7,True,12,19,16644,True
12,7,True,13,19,16644,True
13,7,True,18,19,16644,True
18,7,True,20,19,16644,True
20,7,True,30,19,16644,True
10,9,True,18,26,16645,True
18,9,True,28,26,16645,True
10,9,True,20,26,16646,True
20,9,True,25,26,16646,True
14,9,True,15,26,16647,True
15,9,True,17,26,16647,True
17,9,True,21,26,16647,True
16,9,True,20,26,16648,True
20,9,True,29,26,16648,True
12,4,True,19,22,16649,True
19,4,True,29,22,16649,True
18,4,True,28,22,16650,True
13,4,True,23,22,16651,True
9,3,True,16,19,16652,True
16,3,True,22,19,16652,True
17,3,True,26,19,16653,True
13,3,True,23,19,16654,True
16,2,True,26,21,16655,True
14,2,True,24,21,16656,True
8,2,True,18,21,16657,True
18,2,True,20,21,16657,True
20,2,True,23,21,16657,True
8,2,True,16,21,16658,True
16,2,True,26,21,16658,True
12,10,True,18,24,16659,True
18,10,True,28,24,16659,True
19,10,True,29,24,16660,True
11,10,True,19,24,16661,True
19,10,True,20,24,16661,True
20,10,True,25,24,16661,True
13,7,True,19,23,16662,True
19,7,True,27,23,16662,True
10,7,True,20,23,16663,True
20,7,True,28,23,16663,True
15,7,True,25,23,16664,True
11,11,False,14,21,16665,True
14,11,True,17,21,16665,True
17,11,True,21,21,16665,True
11,11,False,12,21,16666,True
12,11,True,18,21,16666,True
18,11,True,18,21,16666,True
18,11,True,24,21,16666,True
5,11,True,12,21,16667,True
12,11,True,22,21,16667,True
5,11,True,15,21,16668,True
15,11,True,20,21,16668,True
20,11,True,28,21,16668,True
14,11,True,24,21,16669,True
13,4,True,19,26,16670,True
19,4,True,21,26,16670,True
21,4,True,,26,16671,
18,4,True,20,26,16672,True
20,4,True,26,26,16672,True
13,6,True,23,25,16673,True
15,6,True,20,25,16674,True
20,6,True,20,25,16674,True
20,6,True,29,25,16674,True
13,6,True,15,25,16675,True
15,6,True,21,25,16675,True
10,11,True,20,21,16676,True
20,11,True,30,21,16676,True
9,11,True,19,21,16677,True
19,11,True,20,21,16677,True
20,11,True,30,21,16677,True
18,11,True,24,21,16678,True
10,10,True,14,20,16679,True
14,10,True,20,20,16679,True
20,10,True,24,20,16679,True
10,10,True,17,20,16680,True
17,10,True,27,20,16680,True
8,10,True,19,20,16681,True
19,10,True,14,20,16681,True
14,10,True,24,20,16681,True
21,10,True,,20,16682,
7,10,True,10,19,16683,True
10,10,True,17,19,16683,True
17,10,True,21,19,16683,True
19,10,True,20,19,16684,True
20,10,True,30,19,16684,True
14,10,True,19,19,16685,True
19,10,True,26,19,16685,True
17,10,True,27,18,16686,True
17,10,True,13,18,16687,True
13,10,True,17,18,16687,True
17,10,True,19,18,16687,True
19,10,True,28,18,16687,True
10,10,True,15,18,16688,True
15,10,True,18,18,16688,True
18,10,True,28,18,16688,True
10,8,True,16,18,16689,True
16,8,True,26,18,16689,True
10,8,True,15,18,16690,True
15,8,True,25,18,16690,True
18,8,True,25,18,16691,True
10,8,True,18,18,16692,True
18,8,True,21,18,16692,True
21,7,True,,25,16693,
10,7,True,16,25,16694,True
16,7,True,26,25,16694,True
10,7,True,13,25,16695,True
13,7,True,14,25,16695,True
14,7,True,24,25,16695,True
19,7,True,29,25,16696,True
14,9,True,24,19,16697,True
14,9,True,24,19,16698,True
9,9,True,17,19,16699,True
17,9,True,21,19,16699,True
10,5,True,21,21,16700,True
16,5,True,13,21,16701,True
13,5,True,17,21,16701,True
17,5,True,21,21,16701,True
8,5,True,10,21,16702,True
10,5,True,15,21,16702,True
15,5,True,21,21,16702,True
18,9,True,21,18,16703,True
13,9,True,14,18,16704,True
14,9,True,21,18,16704,True
15,9,True,25,18,16705,True
14,11,True,24,21,16706,True
15,11,True,20,21,16707,True
20,11,True,24,21,16707,True
7,11,True,14,21,16708,True
14,11,True,18,21,16708,True
18,11,True,23,21,16708,True
7,11,True,17,21,16709,True
17,11,True,18,21,16709,True
18,11,True,25,21,16709,True
13,10,True,14,21,16710,True
14,10,True,24,21,16710,True
10,10,True,20,21,16711,True
20,10,True,23,21,16711,True
10,10,True,16,21,16712,True
16,10,True,26,21,16712,True
15,10,True,20,21,16713,True
20,10,True,26,21,16713,True
13,5,True,23,26,16714,True
14,5,True,22,26,16715,True
13,5,True,23,26,16716,True
11,9,True,12,19,16717,True
12,9,True,16,19,16717,True
16,9,True,17,19,16717,True
17,9,True,27,19,16717,True
20,9,True,24,19,16718,True
11,9,True,14,19,16719,True
14,9,True,24,19,16719,True
13,10,True,13,17,16720,True
13,10,True,17,17,16720,True
17,10,True,25,17,16720,True
12,10,True,22,17,16721,True
15,10,True,23,17,16722,True
20,8,True,17,20,16723,True
17,8,True,19,20,16723,True
19,8,True,29,20,16723,True
21,8,True,,20,16724,
12,8,True,17,20,16725,True
17,8,True,26,20,16725,True
5,10,True,10,17,16726,True
10,10,True,20,17,16726,True
20,10,True,23,17,16726,True
12,10,True,20,17,16727,True
20,10,True,27,17,16727,True
10,10,True,14,17,16728,True
14,10,True,22,17,16728,True
10,10,True,21,17,16729,True
20,10,True,28,23,16730,True
11,10,True,21,23,16731,True
16,10,True,18,23,16732,True
18,10,True,17,23,16732,True
17,10,True,23,23,16732,True
12,3,True,20,17,16733,True
20,3,True,30,17,16733,True
14,3,True,24,17,16734,True
12,3,True,16,17,16735,True
16,3,True,18,17,16735,True
18,3,True,25,17,16735,True
13,6,True,20,17,16736,True
20,6,True,28,17,16736,True
13,6,True,22,17,16737,True
14,6,True,19,17,16738,True
19,6,True,29,17,16738,True
18,10,True,19,26,16739,True
19,10,True,21,26,16739,True
16,10,True,26,26,16740,True
14,10,True,23,26,16741,True
18,7,True,28,17,16742,True
5,7,True,16,17,16743,True
16,7,True,16,17,16743,True
16,7,True,17,17,16743,True
17,7,True,27,17,16743,True
13,7,True,16,17,16744,True
16,7,True,19,17,16744,True
19,7,True,26,17,16744,True
17,10,True,18,20,16745,True
18,10,True,19,20,16745,True
19,10,True,27,20,16745,True
19,10,True,21,20,16746,True
15,10,True,20,20,16747,True
20,10,True,24,20,16747,True
9,2,True,13,20,16748,True
13,2,True,23,20,16748,True
19,2,True,20,20,16749,True
20,2,True,25,20,16749,True
17,2,True,27,20,16750,True
9,8,True,19,17,16751,True
19,8,True,29,17,16751,True
10,8,True,20,17,16752,True
20,8,True,29,17,16752,True
10,8,True,12,17,16753,True
12,8,True,15,17,16753,True
15,8,True,22,17,16753,True
14,8,True,15,17,16754,True
15,8,True,20,17,16754,True
20,8,True,21,17,16754,True
18,3,True,20,22,16755,True
20,3,True,30,22,16755,True
8,3,True,18,22,16756,True
18,3,True,22,22,16756,True
13,3,True,23,22,16757,True
13,6,True,23,21,16758,True
18,6,True,19,21,16759,True
19,6,True,27,21,16759,True
15,6,True,13,21,16760,True
13,6,True,19,21,16760,True
19,6,True,29,21,16760,True
17,9,True,18,17,16761,True
18,9,True,21,17,16761,True
11,9,True,21,17,16762,True
7,9,True,11,17,16763,True
11,9,True,14,17,16763,True
14,9,True,24,17,16763,True
15,2,True,23,22,16764,True
12,2,True,15,22,16765,True
15,2,True,25,22,16765,True
18,2,True,22,22,16766,True
10,10,True,20,19,16767,True
20,10,True,28,19,16767,True
13,10,True,17,19,16768,True
17,10,True,24,19,16768,True
14,10,True,15,19,16769,True
15,10,True,21,19,16769,True
11,10,True,20,20,16770,True
20,10,True,27,20,16770,True
14,10,True,14,20,16771,True
14,10,True,24,20,16771,True
16,10,True,26,20,16772,True
9,2,True,12,22,16773,True
12,2,True,22,22,16773,True
19,2,True,16,22,16774,True
16,2,True,26,22,16774,True
19,2,True,20,22,16775,True
20,2,True,18,22,16775,True
18,2,True,28,22,16775,True
14,8,True,24,18,16776,True
14,8,True,21,18,16777,True
19,8,True,22,18,16778,True
21,10,True,,22,16779,
10,10,True,19,22,16780,True
19,10,True,24,22,16780,True
17,10,True,23,22,16781,True
21,8,True,,18,16782,
10,8,True,13,18,16783,True
13,8,True,21,18,16783,True
20,8,True,22,18,16784,True
7,11,True,18,19,16785,True
18,11,True,18,19,16785,True
18,11,True,28,19,16785,True
7,11,True,10,19,16786,True
10,11,True,21,19,16786,True
12,11,True,16,19,16787,True
16,11,True,19,19,16787,True
19,11,True,24,19,16787,True
19,11,True,29,19,16788,True
12,10,True,16,20,16789,True
16,10,True,17,20,16789,True
17,10,True,22,20,16789,True
12,10,True,21,20,16790,True
15,10,True,25,20,16791,True
9,9,True,19,17,16792,True
19,9,True,25,17,16792,True
16,9,True,21,17,16793,True
17,9,True,23,17,16794,True
21,3,True,,17,16795,
20,3,True,26,17,16796,True
13,3,True,17,17,16797,True
17,3,True,14,17,16797,True
14,3,True,16,17,16797,True
16,3,True,17,17,16797,True
17,3,True,25,17,16797,True
14,6,True,19,17,16798,True
19,6,True,28,17,16798,True
11,6,True,21,17,16799,True
17,6,True,21,17,16800,True
16,5,True,23,19,16801,True
17,5,True,19,19,16802,True
19,5,True,25,19,16802,True
18,5,True,26,19,16803,True
18,10,True,24,20,16804,True
18,10,True,28,20,16805,True
10,10,True,21,20,16806,True
17,4,True,19,20,16807,True
19,4,True,24,20,16807,True
16,4,True,20,20,16808,True
20,4,True,27,20,16808,True
15,4,True,12,20,16809,True
12,4,True,22,20,16809,True
9,9,True,19,17,16810,True
19,9,True,25,17,16810,True
20,9,True,21,17,16811,True
17,9,True,19,17,16812,True
19,9,True,20,17,16812,True
20,9,True,25,17,16812,True
21,10,True,,19,16813,
21,10,True,,19,16814,
10,10,True,14,19,16815,True
14,10,True,17,19,16815,True
17,10,True,27,19,16815,True
10,10,True,20,19,16816,True
20,10,True,21,19,16816,True
20,9,True,26,19,16817,True
10,9,True,18,19,16818,True
18,9,True,25,19,16818,True
20,9,True,30,19,16819,True
13,10,True,17,18,16820,True
17,10,True,12,18,16820,True
12,10,True,17,18,16820,True
17,10,True,20,18,16820,True
20,10,True,30,18,16820,True
14,10,True,21,18,16821,True
19,10,True,20,18,16822,True
20,10,True,28,18,16822,True
10,9,True,14,17,16823,True
14,9,True,15,17,16823,True
15,9,True,21,17,16823,True
10,9,True,20,17,16824,True
20,9,True,30,17,16824,True
20,9,True,27,17,16825,True
2,9,True,8,17,16826,True
8,9,True,10,17,16826,True
10,9,True,15,17,16826,True
15,9,True,17,17,16826,True
17,9,True,27,17,16826,True
2,9,True,10,17,16827,True
10,9,True,21,17,16827,True
18,10,True,24,17,16828,True
13,10,True,20,17,16829,True
20,10,True,30,17,16829,True
10,10,True,15,17,16830,True
15,10,True,19,17,16830,True
19,10,True,26,17,16830,True
10,10,True,16,17,16831,True
16,10,True,19,17,16831,True
19,10,True,29,17,16831,True
21,8,True,,26,16832,
19,8,True,24,26,16833,True
11,8,True,21,26,16834,True
17,2,True,26,21,16835,True
17,2,True,23,21,16836,True
13,2,True,16,21,16837,True
16,2,True,16,21,16837,True
16,2,True,22,21,16837,True
15,10,True,25,20,16838,True
11,10,True,19,20,16839,True
19,10,True,29,20,16839,True
16,10,True,26,20,16840,True
21,5,True,,20,16841,
16,5,True,16,20,16842,True
16,5,True,19,20,16842,True
19,5,True,25,20,16842,True
18,5,True,28,20,16843,True
13,11,True,19,18,16844,True
19,11,True,14,18,16844,True
14,11,True,24,18,16844,True
13,11,True,21,18,16845,True
18,11,True,28,18,16846,True
15,5,True,22,23,16847,True
15,5,True,25,23,16848,True
12,5,True,14,23,16849,True
14,5,True,24,23,16849,True
15,2,True,21,23,16850,True
16,2,True,19,23,16851,True
19,2,True,28,23,16851,True
13,2,True,15,23,16852,True
15,2,True,25,23,16852,True
9,5,True,20,24,16853,True
20,5,True,14,24,16853,True
14,5,True,24,24,16853,True
16,5,True,13,24,16854,True
13,5,True,22,24,16854,True
19,5,True,21,24,16855,True
21,7,True,,21,16856,
11,7,True,21,21,16857,True
20,7,True,12,21,16858,True
12,7,True,22,21,16858,True
15,10,True,18,20,16859,True
18,10,True,26,20,16859,True
19,10,True,23,20,16860,True
21,10,True,,20,16861,
12,5,True,22,17,16862,True
11,5,True,12,17,16863,True
12,5,True,21,17,16863,True
6,5,True,8,17,16864,True
8,5,True,12,17,16864,True
12,5,True,21,17,16864,True
6,5,True,9,17,16865,True
9,5,True,19,17,16865,True
19,5,True,24,17,16865,True
17,6,True,27,23,16866,True
16,6,True,25,23,16867,True
12,6,True,14,23,16868,True
14,6,True,24,23,16868,True
17,10,True,19,21,16869,True
19,10,True,29,21,16869,True
14,10,True,18,21,16870,True
18,10,True,21,21,16870,True
12,10,True,18,21,16871,True
18,10,True,27,21,16871,True
18,6,True,28,20,16872,True
13,6,True,18,20,16873,True
18,6,True,28,20,16873,True
16,6,True,17,20,16874,True
17,6,True,24,20,16874,True
6,10,True,11,26,16875,True
11,10,True,14,26,16875,True
14,10,True,19,26,16875,True
19,10,True,26,26,16875,True
12,10,True,14,26,16876,True
14,10,True,18,26,16876,True
18,10,True,20,26,16876,True
20,10,True,29,26,16876,True
19,10,True,19,26,16877,True
19,10,True,21,26,16877,True
14,9,True,24,17,16878,True
14,9,True,18,17,16879,True
18,9,True,21,17,16879,True
19,9,True,29,17,16880,True
15,9,True,25,18,16881,True
12,9,True,22,18,16882,True
10,9,True,18,18,16883,True
18,9,True,28,18,16883,True
17,10,True,14,26,16884,True
14,10,True,23,26,16884,True
16,10,True,21,26,16885,True
